0;1
2021-04-17 10:33:59+00:00;"#Bengaluru
#Startup
#Micelio
#electrictwowheeler
#Lastmiledelivery
#youthclubIndia
#indiastartups
#Infosys
#Automotivesector
https://t.co/F1J5Ac2tzE
Bengaluru-based startup Micelio to launch electric two-wheeler for last-mile delivery https://t.co/W7WuHCuHjN via @ETAuto"
2021-04-17 10:32:44+00:00;@Infosys_GSTN @GST_Council @nsitharaman While a Registered Person has chosen the Monthly Return/Tax option, then what is the sense in showing the Quarterly payment option in Challan Payment module ? @BimalGST @mittaltdelhi
2021-04-17 10:28:57+00:00;@HirenShahpatel @Infosys_GSTN @askGST_GoI @nsitharaman The ARN has been approved. Thank you
2021-04-17 10:27:37+00:00;"@sumanthraman @PMOIndia @HMOIndia @MoHFW_INDIA @AmitShah @narendramodi @drharshvardhan @BJP4India @RSSorg @Kodungolan737 @logicalindianz @arvindgunasekar @geetv79 @kkhushal9 @rkmarar9 @ambkcsingh @priyankac19 @imKalaiVani @Tejasvi_Surya @BDUTT @OfficeofUT @AUThackeray @Dev_Fadnavis @Naveen_Odisha @amitmalviya @sambitswaraj @VanathiBJP @SRSekharBJP @khushsundar @rashtrapatibhvn @VPSecretariat @TVMohandasPai @kiranshaw @Infosys_nmurthy @krishnabgowda @kavita_krishnan @BarackObama @TrueHoop @AudreyTruschke @EmmanuelMacron My @narendramodi @PMOIndia Played With Dead Bodies of My Jawans B it in #Pulbama &amp; Every Unreported Deaths in #LoC #LAC!
This is a Fact!,
Can V Have a Decent Enquiry?
@RahulGandhi @mkstalin @ysjagan @Naveen_Odisha @BSYBJP @ECISVEEP @rashtrapatibhvn @VPSecretariat ???"
2021-04-17 10:25:42+00:00;@KapilJakhad @nsitharaman @nsitharamanoffc @FinMinIndia @PMOIndia @cbic_india @Infosys_GSTN Did you found any solution??
2021-04-17 10:24:27+00:00;@theprernaa In your city beautiful best roadside tea makers are in IT hub around  Infosys building . Plus a heap of online courier packets lying n mostly girls working around returning or picking up ordered goods
2021-04-17 10:21:23+00:00;@iSalmanAnsari @Infosys_GSTN @cbic_india Application made for new registration as on 03-04-2021 til date no any communication from department ARN NO IS AA240421028373P
2021-04-17 10:21:08+00:00;@Mayank_Gala @Infosys_GSTN @askGST_GoI @Infosys @FinMinIndia @cbic_india Hello, Can you pls help if possible.
2021-04-17 10:12:34+00:00;"#Infosys Institutes New Committee of the Board Focused on ESG:
@Infosys
@telecomdrive https://t.co/LsaKwfvYr3"
2021-04-17 10:05:30+00:00;@karthiks @sidin They generally outsource to people like Infosys and HTMT
2021-04-17 10:01:06+00:00;Big Data Analytics in Energy Sector Market 2021 Is Booming Worldwide | Top Key Players : Infosys ...: The Big Data Analytics in Energy Sector Market report is a compilation of first-hand information, qualitative and quantitative… https://t.co/tWIbQAoOI2 #bigdata #cdo #cto
2021-04-17 10:00:32+00:00;#Congratulations to Abhishek Das, a student of #BCA, secures her #placement in #Infosys he shares his experience of being a #student of #Brainware_University and how the rigorous #training #process prepares the students to face the #interview https://t.co/HX04HUhOBW
2021-04-17 09:58:42+00:00;@Infosys_GSTN Portal not rounding of the cash ledger balance and help desk not helping in this regards https://t.co/qsxvgrP8Nl
2021-04-17 09:58:35+00:00;"@caprincepandey @imsagargoyal @Infosys_GSTN @GSTN_IT Below the DSC signature panel, there is one web address given.. Open another tab, copy &amp; paste that address.. Keep it open... The signature page will appear... This has worked for me.. Give it a try"
2021-04-17 09:57:59+00:00;@aarchanay @YourStoryCo @amazonIN @NandanNilekani @Infosys The idea of becoming big means disaster. They promote this. Not that big is bad. But not for everyone. People are fine at all sizes.
2021-04-17 09:50:00+00:00;"Going by the commentary, the top three IT players are planning to hire over 75,000 campus freshers for FY22

#Wipro
#Infosys #TCS

@shivaniAshinde

https://t.co/Dzvm4C7jBq"
2021-04-17 09:48:54+00:00;@Infosys_GSTN @nsitharaman @cbic_india 2 months tikt after tkt DM after DM yet a simole SRC challan cannot be made and offset by GSTIN
2021-04-17 09:45:14+00:00;"Have rolled out a lot of pieces of digital infra in India over the last few years. Small businesses becoming much more digitally literate, says @NandanNilekani, @Infosys 

#Amazon @amazonIN #AmazonSmbhav #JeffBezos https://t.co/aNkF0gslL6"
2021-04-17 09:41:26+00:00;@Infosys_GSTN How to fix DSC, emsigner problem? Until last month it was ok on my system.
2021-04-17 09:36:39+00:00;It’s raining jobs! TCS, Infosys, Wipro, HCL Tech to hire 1 lakh freshers in 2021 https://t.co/kSSOsOOUos
2021-04-17 09:32:23+00:00;"@YourStoryCo @amazonIN @NandanNilekani @Infosys Disaster in name of GSTn &amp; preaching to MSMe's."
2021-04-17 09:30:45+00:00;"#ถ้าหนูรับพี่จะรักป่ะ #paribu #RIPVivekSir #احمد_الشقيري #doge #spacesgottalent #dogecoin #SOMOSPI #chilizcoin #المونس_قبيض_اليوروفايتر #விவேக் #hamidmir #มนต์รักหนองผักกะแยง 

#JobSearch #job #JusticeForJohnnyDepp 
TCS 40000 Infosys and HCL26,000 12,000

https://t.co/xIxVjrBhBP"
2021-04-17 09:23:57+00:00;@Infosys_GSTN Same problem occurring again and again
2021-04-17 09:22:02+00:00;@sethivijay9 @Infosys_GSTN @askGST_GoI @Anurag_Office @GST_Council @nsitharaman Will someone be responsible enough to take action on an registration cancellation application pending since September 2019. Ironically sms/email notices continue unabated regarding non-filing. https://t.co/dX8ViiZNRn
2021-04-17 09:21:52+00:00;@YourStoryCo @amazonIN @NandanNilekani @Infosys Listen to capt Raghu
2021-04-17 09:21:30+00:00;@YourStoryCo @amazonIN @NandanNilekani @Infosys Small businesses need nit be large. Large is the problem. Dy adores like Amazon will kill planet and individual sovereignty. Learn biodiversity. Small medium varied is the idea. Capitalist thugs make everyone think it has to be big. Big is enemy of all. Greed. PBT.
2021-04-17 09:20:11+00:00;It’s raining jobs! TCS, Infosys, Wipro, HCL Tech to hire 1 lakh freshers in 2021 | Companies News https://t.co/MXg4z8E8mp
2021-04-17 09:18:38+00:00;@Infosys_GSTN @cbic_india @nsitharaman applied for gst no revocation on 1st april 2021 but still pending for processing .ARN NO- AA2004210001577
2021-04-17 09:15:47+00:00;"How to select scrips to trade?

There are 3 ways to do it. 

1. Pick 2 stocks from each sector.
-Finance 
-IT
-Metal
-Auto

Select the stocks which are large cap or traded in high volumes by institutions

Ex. For NSE,
Finance - HDFC Bank, Bajaj Finance 
IT- Infosys, Tech Mahindra"
2021-04-17 09:07:42+00:00;"Dear 06*************, have you filed your GST-R3B return for Mar-21?. If not, file now to avoid the last date rush.

Stop sending such messages on daily basis @Infosys_GSTN @GST_Council @askGST_GoI"
2021-04-17 09:07:41+00:00;"This #AmazonSmbhav, @NandanNilekani, Co-founder &amp; Chairman, @Infosys, shares his insights on job creation and the role @amazonIN can play in its enablement. https://t.co/YqlLJWYNQN"
2021-04-17 09:07:07+00:00;"@Infosys_GSTN I am trying to generate json file for GSTR-9C, but the system shows ""PLEASE CHECK THE SERVER CONNECTION 1: [OBJECT EVENT]"".
Please resolve the issue. https://t.co/cyhbXuMGIt"
2021-04-17 09:05:04+00:00;@YourStoryCo @amazonIN @NandanNilekani @Infosys Such a liar. How do we become big when you monopolize everything? What is @Infosys_nmurthy doing with Cloudtail is criminal. In some other country he'd have been jailed. Your mentor is looting small businesses and destroying our lives. So don't preach. Doesn't suit.
2021-04-17 09:03:45+00:00;"𝑫𝒊𝒅 𝒚𝒐𝒖 𝒌𝒏𝒐𝒘? 🤔

The account aggregator framework helps #SMBs :

get access to better lending 💸
increase sales 📈
deliver more to the consumers 😁
create jobs 💼

Watch @NandanNilekani, co-founder @infosys explain the benefits of India Stack at #AmazonSmbhav https://t.co/NwrLqqkxQB"
2021-04-17 09:01:20+00:00;@AdeParimal TCS WIPRO HCLTECH INFOSYS out of four on which you will bet
2021-04-17 08:56:58+00:00;"@Infosys_GSTN 
Dear team, My accountant have mistakenly filed GSTR1 for March 2020 as nil. I have Invoices to upload. I have requested the same by raising a ticket in grievance portal G202104174644008

Please save me by considering gstr1 as not filed or any other way possible 1/2"
2021-04-17 08:56:57+00:00;@Infosys_GSTN @cbic_india Superb. Thank you. 🙏🙏🙏
2021-04-17 08:54:08+00:00;"“If it wasn’t for Infosys, I would have been a bureaucrat or government servant, but in a funny way, I got to do that too &amp; so it’s been the best of both worlds &amp; an amazing journey,” says Nandan Nilekani, Co-founder &amp; Chairman, @Infosys.

#AmazonSmbhav @amazonIN @NandanNilekani https://t.co/Ry140K7cud"
2021-04-17 08:50:51+00:00;"@kunalsaraogi @iamrakeshbansal @AnilSinghvi_ @ZeeBusiness 
For study 
Jaise bullish katana Candle hoti hai usse stock upward jata hai.. waise bearish katana candle bhi hoti hai kya 
Jaise trend downward hota hai 
For example... Infosys weekly chart 
🤔🤔"
2021-04-17 08:48:24+00:00;"“All of India’s small businesses can aspire to become large. Small businesses are the future of India. They are the engines of economic growth &amp; job creation in India,” says Nandan Nilekani, Co-founder and Chairman, Infosys.

#AmazonSmbhav @amazonIN @NandanNilekani @Infosys https://t.co/OMq7ZDBnLq"
2021-04-17 08:41:48+00:00;@AdamBienkov Rishi Sunak's inlaws are the billionaire Indian owners of Infosys which relies on international contracts.
2021-04-17 08:39:54+00:00;"Rising #COVIDSecondWave, a spike in wholesale #inflation, and quarterly earnings release of IT giants #TCS, #Infosys, and #Wipro steered the Indian #markets during the week.

Pharma stocks (Cipla, $DRL) gained whereas financials (Indusind Bank, Bajaj Fin) lost the ground. https://t.co/aWj5d1pUkV"
2021-04-17 08:35:08+00:00;so many people have history with Infosys stock 🤣 i used to feel i was the only victim.
2021-04-17 08:18:01+00:00;"@Infosys_GSTN 
While filing GSTR 7 I am getting this error message for past 3 days...

Kindly help in this regard https://t.co/WkwAUHRV22"
2021-04-17 08:11:06+00:00;"@Infosys_GSTN @nsitharaman @ianuragthakur einvoice template not able to generate for multi-items in invoice. helpless grievance no replies stuck invoices.
@GST_Council @narendramodi goods and simple tax moving towards garbage and sewage tax https://t.co/jIuACSg89Z"
2021-04-17 08:09:27+00:00;"GST Tech
@Infosys_GSTN
 , CBIC
@cbic_india
 Sir in my Feb return supplier's B2B invoices are shown in GSTR2A But ITC and invoices are not relecting in GSTR 2B.  GSTR1 and GSTRB returns are duly submitted by the supplier. Kindly guide me"
2021-04-17 08:05:50+00:00;It’s raining jobs! TCS, Infosys, Wipro, HCL Tech to hire 1 lakh freshers in 2021 | Companies News https://t.co/laUJ1WH0En
2021-04-17 08:05:05+00:00;Application for new GST Registration REG - 01 in Maharashtra is submitted successfully against AA270421040496D. GST no. Not issued till date.@Infosys_GSTN @nsitharamanoffc @askGST_GoI @GST_Council
2021-04-17 08:01:15+00:00;"@sumanthraman @PMOIndia @HMOIndia @MoHFW_INDIA @AmitShah @narendramodi @drharshvardhan @BJP4India @RSSorg @Kodungolan737 @logicalindianz @arvindgunasekar @geetv79 @kkhushal9 @rkmarar9 @ambkcsingh @priyankac19 @imKalaiVani @Tejasvi_Surya @BDUTT @OfficeofUT @AUThackeray @Dev_Fadnavis @Naveen_Odisha @amitmalviya @sambitswaraj @VanathiBJP @SRSekharBJP @khushsundar Feel, This is Endorsed by @rashtrapatibhvn @VPSecretariat ?
What's Happening @TVMohandasPai @kiranshaw @Infosys_nmurthy @krishnabgowda @kavita_krishnan @BarackObama @TrueHoop @AudreyTruschke @EmmanuelMacron @BorisJohnson @jacindaardern 
Decency Demands Public Service!!!
A Concern"
2021-04-17 08:00:13+00:00;"TCS, Infosys, Wipro, HCL Tech together will hire close to 1 lakh freshers this year - Moneycontrol

https://t.co/gTSLZm7uXb"
2021-04-17 08:00:12+00:00;@9698vinothgreat @cbic_india @Infosys_GSTN @FinMinIndia Yes sir, had tried that too. But invain !
2021-04-17 07:59:17+00:00;"@Infosys_GSTN @PMOIndia @rashtrapatibhvn @CMOMaharashtra @maha_governor @nsitharaman @FinMinIndia @cleartax_in @taxguru_in @casansaar @theicai
Amid this lockdown is this possible ??? #Extend_Due_Dates without Interest and Late Fee https://t.co/5hbQmFMCff"
2021-04-17 07:59:03+00:00;"@cbic_india @Infosys_GSTN @narendramodi @rashtrapatibhvn @FinMinIndia @nsitharaman 
One of the Greatest Failure #GST in this raising economy https://t.co/JwaaN2NO0p"
2021-04-17 07:57:21+00:00;I am not able to file GSTR  1 of Companies due to this error due date of GSTR 1 already gone but my returns still pending. @Infosys_GSTN @cbic_india https://t.co/H1tiBCHyaD
2021-04-17 07:56:30+00:00;@_SheetalM_ @Infosys_GSTN @GST_Council @cbic_india True
2021-04-17 07:51:02+00:00;Big Data Analytics in Energy Sector Market 2021 Is Booming Worldwide | Top Key Players : Infosys Limited, Accenture, IBM Corporation, Dell Inc – KSU | The Sentinel Newspaper - KSU | The Sentinel Newspaper https://t.co/c5fjQWlHQg
2021-04-17 07:51:01+00:00;"TCS, Infosys, Wipro, Mindtree: How These IT Giants Performed In Q4FY21? #TCS #Infosys #Wipro 

Read more at: https://t.co/LBJBQDYEDA"
2021-04-17 07:50:09+00:00;Dealer is hospitalised due to covit and is in critical condition. Becuse of that not able to file GSTR1 and Gstr3B return on time.Any Provision which allow him to file without late fees?@Infosys_GSTN @GST_Council @nsitharamanoffc @narendramodi @CMOMaharashtra(mumbai based dealer)
2021-04-17 07:49:03+00:00;"@theicai @GST_Council @Infosys_GSTN @cbic_india It has become very tough to ask clients for GST payments when they’re fighting battle with #COVID19India 
People are dying &amp; there’s no extension of GST payments is totally inhuman!
@MoHFW_INDIA @PMOIndia @AmitShah @nsitharamanoffc"
2021-04-17 07:48:53+00:00;"Infosys attrition rises to 15%, likely to continue in next two quarters: COO Pravin Rao
https://t.co/pOrKYjM1T4"
2021-04-17 07:48:44+00:00;"Infosys to hire 26,000 people from India and overseas in FY22
https://t.co/VOx1ZOvtJT"
2021-04-17 07:48:12+00:00;@Infosys_GSTN @cbic_india @GSTN_IT Filed for cancellation of composition registration on 12.07.2020, vide ARN: AA070720027273K. Registration not cancelled even till now.Showing “pending for processing”. Grievance filed, response received “contact you jurisdictional officer”? Why?
2021-04-17 07:44:25+00:00;"@Vivek_Investor Pic1.  Infosys shareholders after news of buyback.
Pic2. After knowing that buyback is open market not a tender buyback☺️☺️"
2021-04-17 07:27:48+00:00;"GST department,
Please explain why GST 2A credit is not to be claimed even though credit is being displayed??
Why is the purchaser penalised for late filing by the seller ??
@nsitharamanoffc @GST_Council  @Infosys_GSTN"
2021-04-17 07:27:42+00:00;"@GST_Council @Infosys_GSTN

Just look at The time when i made the payment and till te time no amount is credited into E Cash Credit ledger.
The same issue is persisting since last 1.5 years. https://t.co/PrSXKG6yJS"
2021-04-17 07:02:17+00:00;"@_SheetalM_ @GST_Council @cbic_india @Infosys_GSTN Install the em signer softwere fresh from the portal.
I tried it's working nw."
2021-04-17 07:00:16+00:00;@Infosys_GSTN @cbic_india Applied for new GSTIN vide ARN : AA270321037543J dated 06.03.2021, filed clarification on 06.04.2021. Still pending for approval from officer. No option to get connect to officer. Help us. #easeofdoingbusiness where it is??
2021-04-17 06:58:22+00:00;"@gk2524 Sir..
Can you explain regarding the infosys buy back..?"
2021-04-17 06:55:32+00:00;"Congratulations to Gattu Sai Lakshmi from CSE Department 2017-2021 Got placed in Infosys.

Wishing that new job brings you the highest promotions and the sweetest success! Good luck at your New Job.

- Management CMR Engineering College https://t.co/mw4GAbKcjf"
2021-04-17 06:54:58+00:00;"https://t.co/wjuoCDl3w9
☝🏻Pls Join, Like &amp; Subscribe☝🏻
@abhishekrajaram @cbic_india @capraveensh @gstmitradelhi @MitraGst @KelkarAbhijit @SKHalakhandi @BimalGST @bcasglobal @taxguru_in @cajktiwary @Infosys_GSTN @TaxHeal @abcaus @gsthelpline @avs_mohan @bharatax_in @IncomeTaxIndia"
